,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ruwe,phot_bp_mean_mag,phot_rp_mean_mag,l,b,phot_g_mean_mag,radial_velocity,radial_velocity_error,probability,stability,label
10466,6071060144089351808,183.7860104400386,0.39131102,-58.748974282250245,0.4191956,7.168087771989562,0.7145218,-36.95082953617367,0.48404866,-11.296130411853484,0.47647175,4.658477,2.9493272,2.9570413,298.22879901776184,3.7909592010720985,2.7730124,,,0.11538461538461539,26,20
10468,6071075846487846272,182.95955619912348,0.009985009,-58.92561507503629,0.010935087,9.215344340839145,0.01435221,-35.94331349214601,0.013370011,-10.473807939889042,0.014564128,1.1532274,14.990389,12.499199,297.8309279563606,3.5533792956725496,13.645333,,,0.19230769230769232,26,20
10469,5861013016154016640,188.22761863487344,0.008948622,-65.65096460961028,0.009840511,9.365004670952231,0.012291662,-37.85134215752204,0.011520341,-11.919312470529407,0.013756593,1.0664506,14.786029,12.196269,301.0215968282667,-2.847958997384152,13.3709,12.405514,26.481754,0.15384615384615385,26,20
10470,6071087597497876480,182.41757175754552,0.05534074,-58.91138081120313,0.10952275,9.507268100558273,0.08551572,-37.5239796582246,0.092439406,-9.542828228740838,0.15872101,0.9278418,,,297.5518425932385,3.5233785535743185,15.894688,,,0.3076923076923077,26,20
10471,6071087597518919040,182.42408952956498,0.00870151,-58.912564589404354,0.010104402,9.482867807273044,0.012752807,-37.47412849800801,0.011978277,-10.680628990377794,0.012921003,0.90944713,10.55583,9.359809,297.55536175993757,3.5227540383151115,10.038877,9.793811,1.2530193,0.4230769230769231,26,20
10473,6071110171853010688,184.14431134743904,0.13373613,-58.56241238792144,0.119969204,8.885010838211118,0.18203181,-36.328222672326774,0.16343358,-11.231718325322129,0.15854484,0.95587426,19.963991,16.929226,298.38803563951905,4.0014434135253385,18.684938,,,0.15384615384615385,26,20
10474,6071111718052648192,184.16298805489214,0.023390174,-58.47602405328908,0.02369428,9.24191634380488,0.033168994,-36.306701966362205,0.03138337,-10.599129649061267,0.031344406,1.0886929,17.622904,14.380767,298.38602808233094,4.088357503799439,15.692034,,,0.19230769230769232,26,20
10475,6071112989362835584,183.7433274754301,0.027627734,-58.5617269784446,0.03275221,9.17067818283334,0.040469024,-35.16921466193675,0.039072033,-9.959469736893272,0.04405155,1.0535109,18.288778,14.699284,298.1803041325854,3.973205054942196,16.073322,,,0.11538461538461539,26,20
10476,6071124323745142400,183.53400451025433,0.038276978,-58.423779667567196,0.04117028,8.862549486121688,0.055927493,-36.04936952014483,0.05189112,-10.8630535072487,0.059971657,0.9879821,18.813324,15.314959,298.05199483355847,4.0940956357431775,16.702858,,,0.19230769230769232,26,20
10477,6071149101451095552,180.7577824060795,0.049354654,-59.23219615159928,0.049490485,9.784657410968423,0.06770548,-38.022921939628354,0.06270109,-8.907887756997646,0.070208885,1.0867426,19.038511,15.548618,296.76644221188764,3.0588563626345655,16.955942,,,0.3076923076923077,26,20
10478,6059689544602969344,189.214224072582,0.01527838,-59.55829479397997,0.019272154,9.380683780274657,0.024296813,-37.361737995195284,0.021135345,-10.878495390399237,0.028414534,1.1337954,16.615374,13.63902,301.0829405728037,3.2610982751159745,14.906666,30.640282,4.700721,0.4230769230769231,26,20
10480,6071173737377334784,181.1358868714869,0.032986965,-59.14398879548734,0.03403301,9.137956968027883,0.046492882,-36.998565184884995,0.043981902,-10.756190623193985,0.0455434,1.6412104,17.154627,13.965077,296.9408388374167,3.1811903220449507,15.297415,,,0.34615384615384615,26,20
10483,6059749704156480640,191.67070358596104,0.0120104635,-59.25897072956508,0.014451402,9.145549681588959,0.019531507,-37.67945587991898,0.015765416,-12.928603954099177,0.018378979,1.1294352,16.073711,13.197245,302.32309280297716,3.6071579992031775,14.43903,20.090015,4.040924,0.11538461538461539,26,20
10484,5861194641755494528,186.80784772348125,0.35893193,-65.09867969808288,0.2973195,10.193889937633832,0.43649158,-38.40616183689204,0.4003042,-10.977293506188254,0.37260044,1.1614364,21.48905,18.339218,300.3856017686278,-2.3466752883929693,19.843685,,,0.6538461538461539,26,20
10485,5861202230882557696,187.39593277820225,0.34240186,-64.9796539560659,0.33306313,9.205709469862882,0.447038,-39.13599412151433,0.423461,-11.191774330786618,0.45194948,1.0999079,21.480486,18.234179,300.6223307454316,-2.205951914308202,19.805302,,,0.3076923076923077,26,20
10486,6071268089223877632,181.9562341193275,0.046744026,-58.40108593258253,0.047012243,9.458884843060716,0.06804901,-37.012750351650915,0.065103404,-10.039274522458594,0.06202785,0.92546034,19.608027,15.524239,297.23018470943964,3.9870224263144816,16.966513,,,0.3076923076923077,26,20
10487,5861209416444946816,187.25899504545626,0.035489738,-64.91689327739878,0.03894206,9.023653550287458,0.049197566,-37.18156769174638,0.05039043,-11.185691565302605,0.053853445,2.831536,9.216295,8.280988,300.5591263040334,-2.148401481866001,8.836946,,,0.38461538461538464,26,20
10489,6071281833115416192,182.63337668673805,0.03126321,-58.631623307556104,0.033957288,9.250216686616955,0.04512736,-35.92732952888864,0.041372415,-10.289787410550657,0.045283243,1.0537701,18.03115,14.893815,297.6176656429163,3.8174317347638294,16.209532,,,0.19230769230769232,26,20
10490,6125680304011636608,185.7749504337266,0.0459905,-51.30078076196073,0.048610233,8.878261016688443,0.076613024,-35.46742351893062,0.068579994,-12.374838731850202,0.06484904,5.6929183,14.510772,12.073726,298.421368901861,11.322617505863665,13.229015,,,0.11538461538461539,26,20
10491,5861225840401537152,185.58421312004015,0.028843274,-65.16400159231225,0.03206195,9.16694759285294,0.039803572,-36.67295309719235,0.03876591,-10.5487488639289,0.04676956,1.0717487,18.019854,14.534896,299.88008514475587,-2.464832488096749,15.879716,,,0.2692307692307692,26,20
10492,5861227111711889152,185.71423456803117,0.019603917,-65.16184214644638,0.022229427,9.104591073975147,0.026956143,-37.03151401363504,0.025644148,-10.08388516735141,0.029475847,1.1168491,16.90048,13.8107395,299.93416527135565,-2.4565803832422297,15.087694,,,0.3076923076923077,26,20
10493,6071307396762179200,182.8806293246964,0.0074279276,-58.28149867632667,0.008549186,9.023104243131128,0.011359575,-35.20049053936281,0.009458486,-10.144953272708428,0.011707837,0.7540533,10.39529,9.297413,297.6908068751925,4.1834841036097075,9.932866,10.83933,1.5400089,0.11538461538461539,26,20
10494,5861241504060387328,185.3862073926409,0.010639524,-65.09678347092353,0.01208983,9.27566169235317,0.014380147,-37.10227912134557,0.014060182,-10.279254036243866,0.016189812,1.2446816,13.396175,11.33735,299.78959195825837,-2.4075760353871893,12.36789,8.4643135,12.982392,0.3076923076923077,26,20
10495,5861241508444390784,185.39015040410027,0.080041,-65.09413737531513,0.08725672,9.338111651773303,0.10672975,-37.73837502631588,0.10925056,-11.019477587160477,0.11752159,3.8341455,17.428207,14.215975,299.79093591088565,-2.404755426827621,15.613655,,,0.8461538461538461,26,20
10496,6071333540197225856,183.3333101420625,0.12343909,-58.119604098150106,0.14173049,9.310634164511558,0.18210298,-37.781326739520665,0.17356634,-11.126177401933054,0.19303605,1.0890195,21.498602,17.103552,297.90272034490755,4.379579043280607,18.649643,,,0.5,26,20
10497,5861247933715910144,185.56523230937654,0.010225961,-64.86682616133253,0.0110123865,9.212857964636191,0.013903779,-36.95268417166351,0.013127535,-10.76585857861063,0.015013893,1.0875837,14.952211,12.393943,299.83852132415575,-2.1704640372196558,13.562136,,,0.3076923076923077,26,20
10498,5861248105514539008,185.68460062904845,0.025214935,-64.91150718261609,0.028426029,9.373896049446346,0.035338745,-38.08334550075011,0.03318971,-10.378460332639515,0.040230047,1.0739393,17.742125,14.319047,299.8939099476046,-2.209181508625348,15.662375,,,0.8076923076923077,26,20
10499,5861250373258628224,186.10010390503908,0.014546403,-64.89549963842578,0.01678761,9.52289926742721,0.01987243,-38.599540309946576,0.019480497,-11.40233770480295,0.023682449,1.0946163,16.389973,13.366792,300.0675090479305,-2.1742285132876757,14.633442,14.498993,3.5600357,0.46153846153846156,26,20
10500,6071348491003883136,182.41129560263235,0.015289551,-58.34970083966937,0.016334804,9.502488626598987,0.022500247,-36.89191973899099,0.019254878,-10.340717554866895,0.019567432,0.91153497,7.439222,7.2286253,297.45758484435135,4.077138102641535,7.3745127,10.754006,0.4609524,0.23076923076923078,26,20
10501,6071357012219479040,182.9406080796406,0.014648856,-58.17614505872474,0.016232785,9.430391076559577,0.021536738,-38.597336091885985,0.01953175,-11.051783659384284,0.021803914,1.3098726,15.967195,13.131018,297.70580691247545,4.29244711683746,14.3855505,9.178326,4.7047973,0.8076923076923077,26,20
10503,6059865775699952256,192.02014730206625,0.08151975,-58.39298093005451,0.087825626,9.608615018984098,0.13089415,-38.31648568067293,0.10365656,-11.829576125356898,0.11210408,1.7976829,19.053505,15.499476,302.4906996987301,4.475892827292212,17.002047,,,0.15384615384615385,26,20
10504,6129443352505153024,181.28568110622393,0.030140962,-50.64207372098333,0.032607187,9.045215392066279,0.055787407,-36.0972124193875,0.041818257,-10.43129744698865,0.047231846,0.9977343,18.541372,15.05321,295.470111144805,11.55772990096217,16.412762,,,0.19230769230769232,26,20
10506,6059887422284508800,189.64784095179073,0.01031319,-59.27891680417885,0.01220745,10.04770603801661,0.015938403,-38.156174573090496,0.013830453,-10.88934542217338,0.015637245,1.0498704,11.861029,10.473974,301.2887022342335,3.5518394792341574,11.240363,10.700228,1.7123221,0.8461538461538461,26,20
10507,6071432431847001088,185.22856378998955,0.017269317,-58.40597982648516,0.018517299,9.218420645829875,0.025325632,-36.082489566842916,0.02289821,-11.799568067414574,0.024606984,1.1233275,16.839762,13.783696,298.93178567570993,4.2285015433100455,15.062899,1.1086967,6.6614943,0.11538461538461539,26,20
10509,6129477471725883392,180.2631172734534,0.03246971,-50.57211547442165,0.033401735,9.157154832298263,0.05916353,-37.08053501584289,0.045052294,-9.877987001679013,0.045967273,1.0147251,18.671728,15.193529,294.80630405956805,11.502999695882469,16.544016,,,0.15384615384615385,26,20
10510,6071458923206941696,185.73847810632267,0.008881825,-58.193194053516116,0.01017544,9.195552107664467,0.013914791,-35.933473713371185,0.012925674,-12.232564395424474,0.014706854,1.098247,13.9161005,11.733458,299.1742852300489,4.470587243110168,12.8062,3.2585318,10.215444,0.11538461538461539,26,20
10512,6071546781054234880,185.619895989175,0.008118383,-57.6534374577964,0.008621646,9.392508361257015,0.012309143,-36.14595630717162,0.01067233,-12.179599634697066,0.01162725,1.225264,14.367054,11.971064,299.05103510940864,4.999941214038663,13.096156,,,0.11538461538461539,26,20
10515,5861474604890033792,192.46410069290627,0.05209673,-65.93817610927333,0.05525477,9.47969221987747,0.06869954,-37.01090665820606,0.06296734,-11.185424583985887,0.07615802,2.5634124,17.456837,13.894505,302.77048494575513,-3.0669218383508174,15.282159,,,0.23076923076923078,26,20
10516,5368306084578529536,179.53864872704938,0.021861965,-53.873552037286096,0.022931911,9.448657836746982,0.0347855,-37.02608443153225,0.028515639,-10.227989349093477,0.029851139,1.0500596,17.551622,14.21573,295.04403291330084,8.180159104247078,15.541114,,,0.2692307692307692,26,20
10519,6129732485397516288,181.5491641868252,0.01645891,-49.58659621910256,0.018232923,8.694051607266958,0.02916027,-35.72913439041629,0.024331031,-10.430407732201981,0.024519922,1.0475553,16.750832,13.826752,295.4451633695476,12.626365039420245,15.074729,17.246155,3.231431,0.19230769230769232,26,20
10521,5368420708668660736,178.3690293375467,0.029778745,-53.14002983108196,0.030808998,9.411368247694824,0.045115788,-37.57890904045351,0.040778767,-9.575915879224734,0.040694986,1.2870339,18.033022,14.268008,294.19705577420984,8.745880796292816,15.664364,,,0.2692307692307692,26,20
10522,6005300376520488320,227.0639840564974,0.25762972,-40.42001760104516,0.17096716,6.9189217264384935,0.2704013,-19.057483769332308,0.3272336,-22.88567530254641,0.23804273,1.0577369,21.375982,17.345673,329.2786195326958,15.349842577837139,18.821062,,,0.12,25,21
10523,6007250261617947776,230.87655334851453,0.06330759,-38.35811393311649,0.059775874,7.095166105952261,0.089427605,-19.613660918384,0.106302634,-23.070900437106275,0.09232387,1.702487,14.496202,12.05242,333.0062777641966,15.476213844175678,13.194609,,,0.92,25,21
10524,6007255243778021632,230.80891474888233,0.06494941,-38.21280415158752,0.056632362,7.297331840947815,0.09333279,-19.33222856197275,0.09249278,-23.959410530429228,0.08166215,1.2643389,18.568813,15.034362,333.0466954749993,15.625938573756947,16.412758,,,1.0,25,21
10525,6009936093645659136,235.95586140523326,0.06110495,-36.810836762318054,0.043888535,6.748029764018284,0.0751079,-20.122485097819148,0.10609702,-23.2483132047037,0.06849986,4.7996655,15.337098,12.665407,337.30004671243256,14.305194937459795,13.870361,-0.26736894,3.5053546,0.68,25,21
10526,6013526136546776576,231.53267806807497,0.033090834,-36.373869987041914,0.025680993,7.151369532441794,0.03701969,-19.46489016213595,0.042369444,-24.00360783279745,0.035808906,1.0310634,17.058115,14.117338,334.63790811528514,16.800106666771473,15.361676,-2.9316773,5.420264,1.0,25,21
10527,6007264516610101376,230.37701052800088,0.021436596,-38.21960378362428,0.016136263,7.088441605058254,0.023185335,-19.72286801990267,0.024359396,-22.752199961218437,0.019293021,1.0289402,9.339504,8.750453,332.75203401760444,15.812338210145612,9.125173,7.4788284,6.291118,0.6,25,21
10528,6007264520906861824,230.37528287751294,0.09107109,-38.21879251544523,0.082706995,6.642609587994238,0.10186377,-20.550283999648144,0.11543299,-22.902924830000245,0.100427926,1.7371247,6.496079,6.564542,332.75134339762934,15.813773116479029,6.5537925,,,0.24,25,21
10529,6002437252558643200,232.61212452336338,0.011789972,-41.49860086637349,0.009683823,6.902161620383591,0.014353178,-19.56958367349332,0.017569175,-23.113316235350112,0.01256289,0.9104281,9.977503,9.266327,332.26646183308605,12.142057557027076,9.704129,5.223647,0.31402412,0.8,25,21
10530,6013535825993229696,231.72514114316542,0.04901793,-36.10147715263694,0.03612597,6.9526161236855435,0.05478246,-20.26735228925221,0.056570064,-23.21918567945587,0.047638405,1.0373733,18.064508,14.922551,334.935534002113,16.93114435535525,16.214334,,,0.84,25,21
10531,6013542624919563904,231.92624969658482,0.016378678,-36.237065030879016,0.011603372,7.005146766731649,0.017223082,-18.68655580162975,0.018896984,-23.821867854324132,0.014026774,0.9014871,9.60503,8.989744,334.99030277534723,16.726221310797655,9.375715,5.2095256,1.0556871,0.16,25,21
10532,6007723635729905920,230.99133395267188,0.018203845,-36.33304608713128,0.012224437,7.111603530517124,0.01996521,-20.61662018448338,0.021086043,-23.666679134826843,0.016706888,0.9347773,12.30664,10.959865,334.29062567075636,17.085390178761138,11.7027235,2.30792,0.94438136,0.24,25,21
10533,6013545893396218240,232.2356266672452,0.053736728,-36.203098208357666,0.039606053,7.499289312880766,0.06173453,-20.0853371362079,0.07050282,-24.28891797835547,0.052097358,1.4967313,17.309874,14.122627,335.22197543889115,16.607091289870834,15.427289,,,0.68,25,21
10536,6007267063528059776,230.61422425035323,0.025942827,-38.17357697569432,0.021634525,7.136349643775883,0.035400316,-19.86134605689056,0.033613328,-23.41346651711593,0.02900897,1.121361,16.402838,13.659557,332.9389191507026,15.74503973796368,14.865238,-35.547867,5.2749844,1.0,25,21
10537,6007726659387375616,231.0578614115733,0.020642908,-36.21082335579586,0.016621972,7.086408070831245,0.023012493,-20.098482511027644,0.030559009,-23.87069949353435,0.027077794,1.1607099,15.067522,12.751692,334.41011844098676,17.15448407863204,13.85008,-38.566303,5.796169,0.92,25,21
10538,6000922915799847040,230.92087273016344,0.03581795,-42.87071329505875,0.030126601,7.134145423084817,0.04717666,-20.32228196013851,0.046603028,-23.83313551511575,0.044370256,1.1330854,17.271076,14.261784,330.41402335322925,11.731966960245844,15.648432,,,0.2,25,21
10541,6013560874242553472,231.75229802532635,0.07181539,-36.02038553766297,0.052919004,7.187968082734836,0.07938385,-19.66231585551545,0.08603381,-24.206770313644004,0.06524819,1.0325166,19.00808,15.543999,335.00367645443094,16.984148255861278,16.883259,,,1.0,25,21
10544,6013572831429668352,232.7978913223823,0.027597979,-36.347330100601646,0.02514139,7.130918769148412,0.03364459,-19.591896178972686,0.04183887,-23.770758304141523,0.045151964,0.964891,16.930294,14.019622,335.51374968149526,16.22246240960612,15.262935,,,1.0,25,21
10545,6012977136650130560,234.95186405032558,0.068036854,-36.230125585109235,0.052470192,6.943280969202365,0.10110772,-20.06906954899145,0.110750146,-23.61179291567214,0.068881705,1.1946437,18.691206,15.034762,337.02141887452666,15.262088803639001,16.423946,,,1.0,25,21
